model,x_model,p,n1,n2,rho,block,cov_kind,decay,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_cai_liu_0.05,R_lct_cai_liu_0.05,V_lct_cai_liu_0.05,S_lct_cai_liu_0.05,fdr_lct_cai_liu_0.05,power_lct_cai_liu_0.05,t_lct_cai_liu_0.1,R_lct_cai_liu_0.1,V_lct_cai_liu_0.1,S_lct_cai_liu_0.1,fdr_lct_cai_liu_0.1,power_lct_cai_liu_0.1,t_lct_gaussian_0.05,R_lct_gaussian_0.05,V_lct_gaussian_0.05,S_lct_gaussian_0.05,fdr_lct_gaussian_0.05,power_lct_gaussian_0.05,t_lct_gaussian_0.1,R_lct_gaussian_0.1,V_lct_gaussian_0.1,S_lct_gaussian_0.1,fdr_lct_gaussian_0.1,power_lct_gaussian_0.1,t_lct_jackknife_0.05,R_lct_jackknife_0.05,V_lct_jackknife_0.05,S_lct_jackknife_0.05,fdr_lct_jackknife_0.05,power_lct_jackknife_0.05,t_lct_jackknife_0.1,R_lct_jackknife_0.1,V_lct_jackknife_0.1,S_lct_jackknife_0.1,fdr_lct_jackknife_0.1,power_lct_jackknife_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
gaussian,gaussian,250,200,200,0.6,20,block_ar1,0.6,0,25,0,25,21,0,21,0.0,0.13157894736842105,0.0,0.11052631578947368,26,1,25,22,0,22,0.038461538461538464,0.13157894736842105,0.0,0.11578947368421053,4.110149324271034,26,0,26,0.0,0.1368421052631579,3.9220288505380663,28,1,27,0.03571428571428571,0.14210526315789473,4.620090906645843,25,0,25,0.0,0.13157894736842105,3.989940232281315,27,0,27,0.0,0.14210526315789473,4.099965911350564,26,2,24,0.07692307692307693,0.12631578947368421,3.9396251725593574,27,3,24,0.1111111111111111,0.12631578947368421,4.636534652252825,25,0,25,0.0,0.13157894736842105,4.0041411567852725,27,0,27,0.0,0.14210526315789473,1.958652
gaussian,gaussian,250,200,200,0.6,20,block_ar1,0.6,1,31,1,30,26,0,26,0.03225806451612903,0.15789473684210525,0.0,0.1368421052631579,38,5,33,26,0,26,0.13157894736842105,0.1736842105263158,0.0,0.1368421052631579,4.059603867086601,35,1,34,0.02857142857142857,0.17894736842105263,3.8718979101707407,41,5,36,0.12195121951219512,0.18947368421052632,4.064139912349868,35,1,34,0.02857142857142857,0.17894736842105263,3.876224220015324,41,5,36,0.12195121951219512,0.18947368421052632,4.124294070248848,27,0,27,0.0,0.14210526315789473,3.9076648986182274,32,2,30,0.0625,0.15789473684210525,4.059603867086601,35,1,34,0.02857142857142857,0.17894736842105263,3.8718979101707407,41,5,36,0.12195121951219512,0.18947368421052632,1.975078
gaussian,gaussian,250,200,200,0.6,20,block_ar1,0.6,2,25,2,23,19,0,19,0.08,0.12105263157894737,0.0,0.1,27,3,24,21,0,21,0.1111111111111111,0.12631578947368421,0.0,0.11052631578947368,4.1167779502708814,29,2,27,0.06896551724137931,0.14210526315789473,3.8971570314723762,31,3,28,0.0967741935483871,0.14736842105263157,4.09489501789096,29,2,27,0.06896551724137931,0.14210526315789473,3.992435482445694,30,3,27,0.1,0.14210526315789473,4.27010328050848,19,0,19,0.0,0.1,3.9650325082613342,23,1,22,0.043478260869565216,0.11578947368421053,4.1167779502708814,29,2,27,0.06896551724137931,0.14210526315789473,4.01377087573706,30,3,27,0.1,0.14210526315789473,2.150745
gaussian,gaussian,250,200,200,0.6,20,block_ar1,0.6,3,26,1,25,20,0,20,0.038461538461538464,0.13157894736842105,0.0,0.10526315789473684,31,4,27,22,0,22,0.12903225806451613,0.14210526315789473,0.0,0.11578947368421053,4.103659803731205,30,1,29,0.03333333333333333,0.15263157894736842,3.912650408217892,34,4,30,0.11764705882352941,0.15789473684210525,4.082407445005027,30,1,29,0.03333333333333333,0.15263157894736842,3.892387264092259,34,4,30,0.11764705882352941,0.15789473684210525,4.268613288048747,24,0,24,0.0,0.12631578947368421,3.9161165601783567,29,4,25,0.13793103448275862,0.13157894736842105,4.103659803731205,30,1,29,0.03333333333333333,0.15263157894736842,3.912650408217892,34,4,30,0.11764705882352941,0.15789473684210525,1.909489
gaussian,gaussian,250,200,200,0.6,20,block_ar1,0.6,4,25,0,25,20,0,20,0.0,0.13157894736842105,0.0,0.10526315789473684,30,3,27,21,0,21,0.1,0.14210526315789473,0.0,0.11052631578947368,4.152623494616552,28,0,28,0.0,0.14736842105263157,3.9111027398788916,32,3,29,0.09375,0.15263157894736842,4.119468053366087,28,0,28,0.0,0.14736842105263157,3.9293208552142516,31,3,28,0.0967741935483871,0.14736842105263157,4.1916773407888686,24,0,24,0.0,0.12631578947368421,4.043747424798598,25,1,24,0.04,0.12631578947368421,4.152623494616552,28,0,28,0.0,0.14736842105263157,3.9609459012351396,31,3,28,0.0967741935483871,0.14736842105263157,2.062878
gaussian,gaussian,250,200,200,0.6,20,block_ar1,0.6,5,33,3,30,26,1,25,0.09090909090909091,0.15789473684210525,0.038461538461538464,0.13157894736842105,37,5,32,27,1,26,0.13513513513513514,0.16842105263157894,0.037037037037037035,0.1368421052631579,4.131603042873173,35,3,32,0.08571428571428572,0.16842105263157894,3.8635205693856833,37,5,32,0.13513513513513514,0.16842105263157894,4.111748663678917,35,3,32,0.08571428571428572,0.16842105263157894,3.871077687864023,36,4,32,0.1111111111111111,0.16842105263157894,4.166096668026834,27,2,25,0.07407407407407407,0.13157894736842105,3.892297567018282,31,3,28,0.0967741935483871,0.14736842105263157,4.131603042873173,35,3,32,0.08571428571428572,0.16842105263157894,3.8897699403803796,36,4,32,0.1111111111111111,0.16842105263157894,1.962488
gaussian,gaussian,250,200,200,0.6,20,block_ar1,0.6,6,27,1,26,22,0,22,0.037037037037037035,0.1368421052631579,0.0,0.11578947368421053,31,2,29,23,0,23,0.06451612903225806,0.15263157894736842,0.0,0.12105263157894737,4.0508652447970155,34,2,32,0.058823529411764705,0.16842105263157894,3.928877702202605,36,2,34,0.05555555555555555,0.17894736842105263,4.172012178333984,32,1,31,0.03125,0.1631578947368421,3.9008383277319965,36,2,34,0.05555555555555555,0.17894736842105263,4.119133973994603,25,2,23,0.08,0.12105263157894737,3.949537527744469,28,3,25,0.10714285714285714,0.13157894736842105,4.202000760770893,32,1,31,0.03125,0.1631578947368421,3.928877702202605,36,2,34,0.05555555555555555,0.17894736842105263,1.893566
gaussian,gaussian,250,200,200,0.6,20,block_ar1,0.6,7,23,0,23,20,0,20,0.0,0.12105263157894737,0.0,0.10526315789473684,25,1,24,20,0,20,0.04,0.12631578947368421,0.0,0.10526315789473684,4.244135616095318,26,0,26,0.0,0.1368421052631579,3.9759515336237214,28,1,27,0.03571428571428571,0.14210526315789473,4.223304661299285,26,0,26,0.0,0.1368421052631579,3.9564368728871417,28,1,27,0.03571428571428571,0.14210526315789473,4.273031347126656,19,0,19,0.0,0.1,4.022835565829247,22,0,22,0.0,0.11578947368421053,4.244135616095318,26,0,26,0.0,0.1368421052631579,3.9759515336237214,28,1,27,0.03571428571428571,0.14210526315789473,2.268359
gaussian,gaussian,250,200,200,0.6,20,block_ar1,0.6,8,25,0,25,21,0,21,0.0,0.13157894736842105,0.0,0.11052631578947368,28,3,25,21,0,21,0.10714285714285714,0.13157894736842105,0.0,0.11052631578947368,4.2075211344445105,26,0,26,0.0,0.1368421052631579,3.893449413962772,31,4,27,0.12903225806451613,0.14210526315789473,4.183321810161746,26,0,26,0.0,0.1368421052631579,3.905693752644972,30,3,27,0.1,0.14210526315789473,4.158652596724418,22,1,21,0.045454545454545456,0.11052631578947368,4.0694232348773065,24,1,23,0.041666666666666664,0.12105263157894737,4.2075211344445105,26,0,26,0.0,0.1368421052631579,3.893449413962772,31,4,27,0.12903225806451613,0.14210526315789473,1.896462
gaussian,gaussian,250,200,200,0.6,20,block_ar1,0.6,9,25,4,21,20,0,20,0.16,0.11052631578947368,0.0,0.10526315789473684,30,6,24,21,1,20,0.2,0.12631578947368421,0.047619047619047616,0.10526315789473684,4.121951182024611,30,4,26,0.13333333333333333,0.1368421052631579,3.9044716201334366,35,6,29,0.17142857142857143,0.15263157894736842,4.094751180587983,30,4,26,0.13333333333333333,0.1368421052631579,3.878706726521879,35,6,29,0.17142857142857143,0.15263157894736842,4.166117599618967,24,4,20,0.16666666666666666,0.10526315789473684,4.166117599618967,24,4,20,0.16666666666666666,0.10526315789473684,4.121951182024611,30,4,26,0.13333333333333333,0.1368421052631579,3.9044716201334366,35,6,29,0.17142857142857143,0.15263157894736842,1.915209
