model,x_model,p,n1,n2,rho,block,cov_kind,decay,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_cai_liu_0.05,R_lct_cai_liu_0.05,V_lct_cai_liu_0.05,S_lct_cai_liu_0.05,fdr_lct_cai_liu_0.05,power_lct_cai_liu_0.05,t_lct_cai_liu_0.1,R_lct_cai_liu_0.1,V_lct_cai_liu_0.1,S_lct_cai_liu_0.1,fdr_lct_cai_liu_0.1,power_lct_cai_liu_0.1,t_lct_gaussian_0.05,R_lct_gaussian_0.05,V_lct_gaussian_0.05,S_lct_gaussian_0.05,fdr_lct_gaussian_0.05,power_lct_gaussian_0.05,t_lct_gaussian_0.1,R_lct_gaussian_0.1,V_lct_gaussian_0.1,S_lct_gaussian_0.1,fdr_lct_gaussian_0.1,power_lct_gaussian_0.1,t_lct_jackknife_0.05,R_lct_jackknife_0.05,V_lct_jackknife_0.05,S_lct_jackknife_0.05,fdr_lct_jackknife_0.05,power_lct_jackknife_0.05,t_lct_jackknife_0.1,R_lct_jackknife_0.1,V_lct_jackknife_0.1,S_lct_jackknife_0.1,fdr_lct_jackknife_0.1,power_lct_jackknife_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
gaussian,gaussian,250,200,80,0.6,20,block_ar1,0.6,0,20,2,18,18,0,18,0.1,0.09473684210526316,0.0,0.09473684210526316,23,3,20,18,0,18,0.13043478260869565,0.10526315789473684,0.0,0.09473684210526316,4.206584257162831,25,3,22,0.12,0.11578947368421053,3.9209350059670944,30,5,25,0.16666666666666666,0.13157894736842105,4.175711404031044,25,3,22,0.12,0.11578947368421053,3.962741717836566,29,5,24,0.1724137931034483,0.12631578947368421,4.27492648140785,12,0,12,0.0,0.06315789473684211,4.081956921202767,14,1,13,0.07142857142857142,0.06842105263157895,4.741796356045762,21,1,20,0.047619047619047616,0.10526315789473684,4.053048757186158,28,4,24,0.14285714285714285,0.12631578947368421,1.834415
gaussian,gaussian,250,200,80,0.6,20,block_ar1,0.6,1,21,2,19,10,0,10,0.09523809523809523,0.1,0.0,0.05263157894736842,22,3,19,10,0,10,0.13636363636363635,0.1,0.0,0.05263157894736842,4.223997547294966,26,3,23,0.11538461538461539,0.12105263157894737,4.072241562640591,27,4,23,0.14814814814814814,0.12105263157894737,4.196277789205514,26,3,23,0.11538461538461539,0.12105263157894737,4.045517695087567,27,4,23,0.14814814814814814,0.12105263157894737,4.438937780735362,6,0,6,0.0,0.031578947368421054,4.186076274495194,9,1,8,0.1111111111111111,0.042105263157894736,4.429953990113711,24,2,22,0.08333333333333333,0.11578947368421053,4.072241562640591,27,4,23,0.14814814814814814,0.12105263157894737,1.665188
gaussian,gaussian,250,200,80,0.6,20,block_ar1,0.6,2,15,0,15,11,0,11,0.0,0.07894736842105263,0.0,0.05789473684210526,15,0,15,12,0,12,0.0,0.07894736842105263,0.0,0.06315789473684211,4.442210294463803,19,2,17,0.10526315789473684,0.08947368421052632,4.058640697151982,20,3,17,0.15,0.08947368421052632,4.419013651999786,18,1,17,0.05555555555555555,0.08947368421052632,4.419013651999786,18,1,17,0.05555555555555555,0.08947368421052632,4.6287200323959095,4,0,4,0.0,0.021052631578947368,4.340048836168331,5,0,5,0.0,0.02631578947368421,5.001205162423692,16,0,16,0.0,0.08421052631578947,4.442210294463803,19,2,17,0.10526315789473684,0.08947368421052632,1.836087
gaussian,gaussian,250,200,80,0.6,20,block_ar1,0.6,3,18,2,16,12,0,12,0.1111111111111111,0.08421052631578947,0.0,0.06315789473684211,20,2,18,13,0,13,0.1,0.09473684210526316,0.0,0.06842105263157895,4.155471181886494,23,3,20,0.13043478260869565,0.10526315789473684,4.155471181886494,23,3,20,0.13043478260869565,0.10526315789473684,4.131163177762225,23,3,20,0.13043478260869565,0.10526315789473684,4.131163177762225,23,3,20,0.13043478260869565,0.10526315789473684,4.671136498608322,3,0,3,0.0,0.015789473684210527,4.390143809217424,5,0,5,0.0,0.02631578947368421,4.579179746518946,22,3,19,0.13636363636363635,0.1,4.155471181886494,23,3,20,0.13043478260869565,0.10526315789473684,1.935044
gaussian,gaussian,250,200,80,0.6,20,block_ar1,0.6,4,25,5,20,16,1,15,0.2,0.10526315789473684,0.0625,0.07894736842105263,25,5,20,17,1,16,0.2,0.10526315789473684,0.058823529411764705,0.08421052631578947,4.253066928044512,24,4,20,0.16666666666666666,0.10526315789473684,3.991247830899728,26,5,21,0.19230769230769232,0.11052631578947368,4.208604914234332,24,4,20,0.16666666666666666,0.10526315789473684,3.9495229017651408,26,5,21,0.19230769230769232,0.11052631578947368,4.2516376596388135,14,3,11,0.21428571428571427,0.05789473684210526,4.1192764506921415,16,4,12,0.25,0.06315789473684211,4.915833696139198,22,2,20,0.09090909090909091,0.10526315789473684,4.253066928044512,24,4,20,0.16666666666666666,0.10526315789473684,1.670452
gaussian,gaussian,250,200,80,0.6,20,block_ar1,0.6,5,22,3,19,17,0,17,0.13636363636363635,0.1,0.0,0.08947368421052632,28,8,20,18,0,18,0.2857142857142857,0.10526315789473684,0.0,0.09473684210526316,4.12795456291832,26,3,23,0.11538461538461539,0.12105263157894737,3.940626100425667,30,7,23,0.23333333333333334,0.12105263157894737,4.141275720299941,25,3,22,0.12,0.11578947368421053,3.920715153323497,29,6,23,0.20689655172413793,0.12105263157894737,4.418106205111874,8,0,8,0.0,0.042105263157894736,4.2194930545823475,10,0,10,0.0,0.05263157894736842,4.856520436283186,21,0,21,0.0,0.11052631578947368,4.12795456291832,26,3,23,0.11538461538461539,0.12105263157894737,2.102406
gaussian,gaussian,250,200,80,0.6,20,block_ar1,0.6,6,17,3,14,12,0,12,0.17647058823529413,0.07368421052631578,0.0,0.06315789473684211,19,4,15,13,0,13,0.21052631578947367,0.07894736842105263,0.0,0.06842105263157895,4.1262011748447565,29,4,25,0.13793103448275862,0.13157894736842105,4.1262011748447565,29,4,25,0.13793103448275862,0.13157894736842105,4.073732891186363,29,4,25,0.13793103448275862,0.13157894736842105,4.073732891186363,29,4,25,0.13793103448275862,0.13157894736842105,4.456153710586519,7,2,5,0.2857142857142857,0.02631578947368421,4.08565631626847,16,5,11,0.3125,0.05789473684210526,4.341060097944189,28,4,24,0.14285714285714285,0.12631578947368421,4.1262011748447565,29,4,25,0.13793103448275862,0.13157894736842105,1.670377
gaussian,gaussian,250,200,80,0.6,20,block_ar1,0.6,7,12,0,12,10,0,10,0.0,0.06315789473684211,0.0,0.05263157894736842,14,0,14,11,0,11,0.0,0.07368421052631578,0.0,0.05789473684210526,4.294348041455621,18,0,18,0.0,0.09473684210526316,4.294348041455621,18,0,18,0.0,0.09473684210526316,4.273042471473995,18,0,18,0.0,0.09473684210526316,4.273042471473995,18,0,18,0.0,0.09473684210526316,4.697942806728198,5,0,5,0.0,0.02631578947368421,4.697942806728198,5,0,5,0.0,0.02631578947368421,4.631342217919906,16,0,16,0.0,0.08421052631578947,4.294348041455621,18,0,18,0.0,0.09473684210526316,1.676019
gaussian,gaussian,250,200,80,0.6,20,block_ar1,0.6,8,15,0,15,13,0,13,0.0,0.07894736842105263,0.0,0.06842105263157895,18,1,17,13,0,13,0.05555555555555555,0.08947368421052632,0.0,0.06842105263157895,4.150562724990969,22,1,21,0.045454545454545456,0.11052631578947368,4.013921997846925,25,2,23,0.08,0.12105263157894737,4.301310460213668,19,1,18,0.05263157894736842,0.09473684210526316,4.093905590210611,20,1,19,0.05,0.1,4.619605970112599,3,0,3,0.0,0.015789473684210527,4.291069124213534,7,0,7,0.0,0.03684210526315789,4.706595856673826,20,1,19,0.05,0.1,4.3608379507985084,21,1,20,0.047619047619047616,0.10526315789473684,1.880644
gaussian,gaussian,250,200,80,0.6,20,block_ar1,0.6,9,17,0,17,13,0,13,0.0,0.08947368421052632,0.0,0.06842105263157895,21,3,18,16,0,16,0.14285714285714285,0.09473684210526316,0.0,0.08421052631578947,4.14669272104317,22,3,19,0.13636363636363635,0.1,4.0484972372563215,23,3,20,0.13043478260869565,0.10526315789473684,4.303983753890575,20,1,19,0.05,0.1,4.016170743388048,23,3,20,0.13043478260869565,0.10526315789473684,4.392502307508556,7,0,7,0.0,0.03684210526315789,4.184984190247039,10,0,10,0.0,0.05263157894736842,4.756402523719394,19,1,18,0.05263157894736842,0.09473684210526316,4.338626878727424,20,1,19,0.05,0.1,1.800524
