model,x_model,p,n,rho,block,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_0.05,R_lct_0.05,V_lct_0.05,S_lct_0.05,fdr_lct_0.05,power_lct_0.05,t_lct_0.1,R_lct_0.1,V_lct_0.1,S_lct_0.1,fdr_lct_0.1,power_lct_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
gaussian,gaussian,250,200,0.6,20,0,196,6,190,189,0,189,0.030612244897959183,1.0,0.0,0.9947368421052631,207,17,190,191,1,190,0.0821256038647343,1.0,0.005235602094240838,1.0,3.6252427515119914,197,7,190,0.03553299492385787,1.0,3.4300361340215297,206,16,190,0.07766990291262135,1.0,3.649832562614917,196,6,190,0.030612244897959183,1.0,3.464356249767308,202,12,190,0.0594059405940594,1.0,1.6419
gaussian,gaussian,250,200,0.6,20,1,202,12,190,191,2,189,0.0594059405940594,1.0,0.010471204188481676,0.9947368421052631,211,21,190,191,2,189,0.0995260663507109,1.0,0.010471204188481676,0.9947368421052631,3.657292119782318,202,12,190,0.0594059405940594,1.0,3.400392495879274,210,20,190,0.09523809523809523,1.0,3.657292119782318,202,12,190,0.0594059405940594,1.0,3.418698735031355,208,18,190,0.08653846153846154,1.0,2.047465
gaussian,gaussian,250,200,0.6,20,2,201,11,190,190,1,189,0.05472636815920398,1.0,0.005263157894736842,0.9947368421052631,223,33,190,190,1,189,0.14798206278026907,1.0,0.005263157894736842,0.9947368421052631,3.6080408914627764,201,11,190,0.05472636815920398,1.0,3.4028097255912053,221,31,190,0.14027149321266968,1.0,3.6080408914627764,201,11,190,0.05472636815920398,1.0,3.4028097255912053,221,31,190,0.14027149321266968,1.0,1.617156
gaussian,gaussian,250,200,0.6,20,3,201,11,190,191,1,190,0.05472636815920398,1.0,0.005235602094240838,1.0,210,20,190,192,2,190,0.09523809523809523,1.0,0.010416666666666666,1.0,3.6383213038728526,201,11,190,0.05472636815920398,1.0,3.401846793273193,212,22,190,0.10377358490566038,1.0,3.652094031730114,200,10,190,0.05,1.0,3.4757337166414604,207,17,190,0.0821256038647343,1.0,1.800355
gaussian,gaussian,250,200,0.6,20,4,204,14,190,192,3,189,0.06862745098039216,1.0,0.015625,0.9947368421052631,222,32,190,194,5,189,0.14414414414414414,1.0,0.02577319587628866,0.9947368421052631,3.6013220091675757,204,14,190,0.06862745098039216,1.0,3.3951397391856513,222,32,190,0.14414414414414414,1.0,3.6972598349551125,202,12,190,0.0594059405940594,1.0,3.4525748633754634,219,29,190,0.1324200913242009,1.0,1.790948
gaussian,gaussian,250,200,0.6,20,5,201,11,190,188,0,188,0.05472636815920398,1.0,0.0,0.9894736842105263,213,23,190,189,0,189,0.107981220657277,1.0,0.0,0.9947368421052631,3.623857798914219,201,11,190,0.05472636815920398,1.0,3.4001099738349954,214,24,190,0.11214953271028037,1.0,3.623857798914219,201,11,190,0.05472636815920398,1.0,3.4209902693330787,213,23,190,0.107981220657277,1.0,1.634831
gaussian,gaussian,250,200,0.6,20,6,199,9,190,191,1,190,0.04522613065326633,1.0,0.005235602094240838,1.0,217,27,190,191,1,190,0.12442396313364056,1.0,0.005235602094240838,1.0,3.613525883128456,199,9,190,0.04522613065326633,1.0,3.3953470213478427,216,26,190,0.12037037037037036,1.0,3.6552976280062284,198,8,190,0.04040404040404041,1.0,3.441925868390693,213,23,190,0.107981220657277,1.0,1.721853
gaussian,gaussian,250,200,0.6,20,7,197,7,190,192,2,190,0.03553299492385787,1.0,0.010416666666666666,1.0,209,19,190,193,3,190,0.09090909090909091,1.0,0.015544041450777202,1.0,3.6318824128019656,197,7,190,0.03553299492385787,1.0,3.4063201828338183,210,20,190,0.09523809523809523,1.0,3.6430422155849063,196,6,190,0.030612244897959183,1.0,3.4389702779824374,208,18,190,0.08653846153846154,1.0,1.908254
gaussian,gaussian,250,200,0.6,20,8,200,10,190,191,2,189,0.05,1.0,0.010471204188481676,0.9947368421052631,214,24,190,192,3,189,0.11214953271028037,1.0,0.015625,0.9947368421052631,3.6155129761253146,200,10,190,0.05,1.0,3.3982963494126706,213,23,190,0.107981220657277,1.0,3.6155129761253146,200,10,190,0.05,1.0,3.4236469336239415,210,20,190,0.09523809523809523,1.0,1.590461
gaussian,gaussian,250,200,0.6,20,9,202,12,190,189,0,189,0.0594059405940594,1.0,0.0,0.9947368421052631,210,20,190,189,0,189,0.09523809523809523,1.0,0.0,0.9947368421052631,3.6027233426326113,203,13,190,0.06403940886699508,1.0,3.4007168710048328,213,23,190,0.107981220657277,1.0,3.6363747074625015,202,12,190,0.0594059405940594,1.0,3.4453203890188924,209,19,190,0.09090909090909091,1.0,1.677837
gaussian,gaussian,250,200,0.6,20,10,197,7,190,190,0,190,0.03553299492385787,1.0,0.0,1.0,214,24,190,190,0,190,0.11214953271028037,1.0,0.0,1.0,3.6308453591445096,197,7,190,0.03553299492385787,1.0,3.4051871036275876,212,22,190,0.10377358490566038,1.0,3.6308453591445096,197,7,190,0.03553299492385787,1.0,3.4051871036275876,212,22,190,0.10377358490566038,1.0,1.726866
gaussian,gaussian,250,200,0.6,20,11,201,11,190,190,0,190,0.05472636815920398,1.0,0.0,1.0,212,22,190,192,2,190,0.10377358490566038,1.0,0.010416666666666666,1.0,3.5943774643147126,204,14,190,0.06862745098039216,1.0,3.4375500755646775,212,22,190,0.10377358490566038,1.0,3.6399849274581744,200,10,190,0.05,1.0,3.4375500755646775,212,22,190,0.10377358490566038,1.0,1.734442
gaussian,gaussian,250,200,0.6,20,12,206,16,190,190,1,189,0.07766990291262135,1.0,0.005263157894736842,0.9947368421052631,220,30,190,192,2,190,0.13636363636363635,1.0,0.010416666666666666,1.0,3.5990754461804038,206,16,190,0.07766990291262135,1.0,3.387819900585362,221,31,190,0.14027149321266968,1.0,3.7310206628509195,200,10,190,0.05,1.0,3.448393194971574,216,26,190,0.12037037037037036,1.0,1.695423
gaussian,gaussian,250,200,0.6,20,13,202,12,190,191,2,189,0.0594059405940594,1.0,0.010471204188481676,0.9947368421052631,209,19,190,192,3,189,0.09090909090909091,1.0,0.015625,0.9947368421052631,3.5915716206932804,205,15,190,0.07317073170731707,1.0,3.4126123648226914,209,19,190,0.09090909090909091,1.0,3.6493768691806916,201,11,190,0.05472636815920398,1.0,3.5107601141466507,207,17,190,0.0821256038647343,1.0,1.805512
gaussian,gaussian,250,200,0.6,20,14,201,11,190,192,2,190,0.05472636815920398,1.0,0.010416666666666666,1.0,214,24,190,193,3,190,0.11214953271028037,1.0,0.015544041450777202,1.0,3.5993314730249804,201,11,190,0.05472636815920398,1.0,3.3975411634190777,214,24,190,0.11214953271028037,1.0,3.6219148516344353,200,10,190,0.05,1.0,3.4182485278198116,212,22,190,0.10377358490566038,1.0,1.760625
gaussian,gaussian,250,200,0.6,20,15,200,11,189,187,0,187,0.055,0.9947368421052631,0.0,0.9842105263157894,212,23,189,191,3,188,0.10849056603773585,0.9947368421052631,0.015706806282722512,0.9894736842105263,3.5955861137207368,202,12,190,0.0594059405940594,1.0,3.410640832558123,213,23,190,0.107981220657277,1.0,3.654396707392529,200,11,189,0.055,0.9947368421052631,3.44192750126756,211,21,190,0.0995260663507109,1.0,1.734558
gaussian,gaussian,250,200,0.6,20,16,208,18,190,191,1,190,0.08653846153846154,1.0,0.005235602094240838,1.0,215,25,190,192,2,190,0.11627906976744186,1.0,0.010416666666666666,1.0,3.589924977861731,208,18,190,0.08653846153846154,1.0,3.400120531894782,216,26,190,0.12037037037037036,1.0,3.6578295631377746,202,12,190,0.0594059405940594,1.0,3.4300371880797362,213,23,190,0.107981220657277,1.0,1.643494
gaussian,gaussian,250,200,0.6,20,17,204,14,190,194,4,190,0.06862745098039216,1.0,0.020618556701030927,1.0,215,25,190,196,6,190,0.11627906976744186,1.0,0.030612244897959183,1.0,3.5921813168066303,205,15,190,0.07317073170731707,1.0,3.4272349026706728,216,26,190,0.12037037037037036,1.0,3.636919478270041,203,13,190,0.06403940886699508,1.0,3.4272349026706728,216,26,190,0.12037037037037036,1.0,1.70807
gaussian,gaussian,250,200,0.6,20,18,204,14,190,191,1,190,0.06862745098039216,1.0,0.005235602094240838,1.0,217,27,190,193,3,190,0.12442396313364056,1.0,0.015544041450777202,1.0,3.6049482815142166,204,14,190,0.06862745098039216,1.0,3.3946684104465277,215,25,190,0.11627906976744186,1.0,3.6529785305203277,203,13,190,0.06403940886699508,1.0,3.429412913382358,212,22,190,0.10377358490566038,1.0,1.675258
gaussian,gaussian,250,200,0.6,20,19,197,7,190,189,0,189,0.03553299492385787,1.0,0.0,0.9947368421052631,208,18,190,192,2,190,0.08653846153846154,1.0,0.010416666666666666,1.0,3.611733161683301,197,7,190,0.03553299492385787,1.0,3.401322582400979,210,20,190,0.09523809523809523,1.0,3.69817225234063,196,6,190,0.030612244897959183,1.0,3.42342970086536,208,18,190,0.08653846153846154,1.0,1.798776
